"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72572024127","2018-01-01","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  31.2","24","  21.9","24","1028.0","24","879.4","24","  9.9","24","  2.6","24","  5.1","999.9","  44.1"," ","  23.0"," "," 0.00","G","999.9","000000"
"72572024127","2018-01-02","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  31.4","24","  23.2","24","1031.8","24","882.8","24","  9.5","24","  2.9","24","  8.0","999.9","  44.1"," ","  23.0"," "," 0.00","G","999.9","100000"
"72572024127","2018-01-03","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  29.3","24","  21.3","24","1031.3","24","882.0","24","  9.2","24","  3.7","24","  7.0","999.9","  44.1"," ","  21.9"," "," 0.00","G","999.9","100000"
"72572024127","2018-01-04","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  29.2","24","  21.3","24","1027.0","24","878.2","24","  9.3","24","  2.0","24","  7.0","999.9","  44.1"," ","  19.0"," "," 0.00","G","999.9","100000"
"72572024127","2018-01-05","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  31.2","24","  24.3","24","1026.7","24","878.1","24","  8.3","24","  2.3","24","  8.0","999.9","  46.0"," ","  19.0"," "," 0.00","G","999.9","100000"
"72572024127","2018-01-06","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  32.4","24","  27.3","24","1024.1","21","875.9","24","  3.7","24","  2.7","24","  8.9","999.9","  46.0"," ","  23.0"," "," 0.00","G","999.9","111000"
"72572024127","2018-01-07","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  35.7","24","  33.6","24","1024.2","16","876.7","24","  2.3","24","  3.7","24","  8.0","999.9","  46.0"," ","  28.9"," "," 0.23","G","999.9","111000"
"72572024127","2018-01-08","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  31.7","24","  31.0","24","1022.9","16","874.6","24","  1.1","24","  4.3","24","  9.9","999.9","  46.0"," ","  26.1"," "," 0.01","G","999.9","100000"
"72572024127","2018-01-09","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  42.8","24","  36.8","24","1012.0","24","867.3","24","  8.5","24","  8.1","24"," 19.0"," 24.1","  51.1"," ","  26.1"," "," 0.02","G","999.9","110000"
"72572024127","2018-01-10","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  45.6","24","  38.9","24","1005.4","21","862.1","24","  9.6","24","  7.4","24"," 14.0","999.9","  51.1"," ","  37.9"," "," 0.06","C","999.9","010000"
"72572024127","2018-01-11","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  39.1","24","  28.2","24","1020.6","24","874.3","24"," 10.0","24","  6.6","24"," 17.1"," 25.1","  48.9"," ","  33.1"," "," 0.00","H","999.9","001000"
"72572024127","2018-01-12","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  47.5","24","  30.0","24","1021.9","24","876.3","24"," 10.0","24","  8.0","24"," 18.1"," 28.0","  53.1"," ","  33.1"," "," 0.00","G","999.9","000000"
"72572024127","2018-01-13","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  42.5","24","  28.2","24","1030.4","24","883.3","24"," 10.0","24","  4.5","24","  8.0","999.9","  54.0"," ","  35.1"," "," 0.00","G","999.9","000000"
"72572024127","2018-01-14","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  39.0","24","  29.4","24","1031.5","24","883.8","24"," 10.0","24","  3.0","24","  8.9","999.9","  54.0"," ","  30.0"," "," 0.00","G","999.9","000000"
"72572024127","2018-01-15","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  37.5","24","  30.0","24","1027.4","24","879.9","24","  9.7","24","  3.0","24","  7.0","999.9","  53.1"," ","  30.0"," "," 0.00","G","999.9","000000"
"72572024127","2018-01-16","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  38.9","24","  26.6","24","1026.5","24","879.1","24"," 10.0","24","  4.0","24","  8.9","999.9","  52.0"," ","  30.0"," "," 0.00","G","999.9","000000"
"72572024127","2018-01-17","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  40.0","24","  28.4","24","1027.8","24","880.6","24"," 10.0","24","  2.9","24","  8.9","999.9","  55.0"," ","  30.9"," "," 0.00","G","999.9","000000"
"72572024127","2018-01-18","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  41.7","24","  30.1","24","1023.6","24","877.1","24"," 10.0","24","  6.3","24"," 14.0","999.9","  55.0"," ","  30.9"," "," 0.00","G","999.9","000000"
"72572024127","2018-01-19","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  53.6","24","  30.3","24","1008.4","23","865.4","24"," 10.0","24"," 13.2","24"," 26.0"," 31.1","  57.9"," ","  32.0"," "," 0.00","G","999.9","001000"
"72572024127","2018-01-20","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  33.6","24","  30.6","24","1012.4","12","867.2","24","  2.5","24"," 10.7","24"," 18.1","999.9","  37.9","*","  30.9","*"," 0.36","G","  7.1","001000"
"72572024127","2018-01-21","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  31.2","24","  22.9","24","1019.4","24","872.0","24","  9.5","24","  7.3","24"," 17.1","999.9","  37.0"," ","  24.1"," "," 0.11","G","  5.1","001000"
