"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72572024127","1995-01-01","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  20.2","24","  11.1","24","1033.5","24","882.2","24"," 10.8","24","  5.3","24","  8.0","999.9","  28.9"," ","  14.0"," "," 0.00","G","999.9","000000"
"72572024127","1995-01-02","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  22.0","24","  15.6","24","1027.5","24","877.2","24"," 10.1","24","  4.3","24","  8.0","999.9","  30.0"," ","  14.0"," "," 0.00","G","999.9","000000"
"72572024127","1995-01-03","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  21.8","24","  16.3","24","1025.4","24","875.4","24","  8.2","24","  4.4","24","  7.0","999.9","  30.9","*","  14.0"," "," 0.00","G","999.9","000000"
"72572024127","1995-01-04","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  24.4","24","  18.2","24","1021.2","24","872.2","24","  8.1","24","  3.9","24","  8.9","999.9","  36.0","*","  14.0"," "," 0.00","G","999.9","000000"
"72572024127","1995-01-05","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  29.6","24","  26.5","24","1005.9","24","860.0","24","  5.4","24","  4.7","24","  8.9","999.9","  36.0"," ","  18.0"," "," 0.01","G","  0.4","101000"
"72572024127","1995-01-06","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  32.7","24","  30.6","24","1010.7","24","864.6","24","  3.6","24","  4.5","24","  8.0","999.9","  39.9","*","  27.0"," "," 0.16","G","  3.1","101000"
"72572024127","1995-01-07","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  37.1","24","  29.0","24","1014.2","24","868.2","24"," 12.8","24"," 11.5","24"," 18.1"," 23.9","  44.1","*","  29.8"," "," 0.03","G","999.9","010000"
"72572024127","1995-01-08","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  40.5","24","  29.8","24","1016.9","24","871.2","24"," 14.9","24"," 10.3","24"," 17.1"," 21.0","  46.9","*","  30.9"," "," 0.00","G","999.9","010000"
"72572024127","1995-01-09","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  46.6","24","  31.0","24","1017.7","24","872.4","24"," 14.9","24"," 10.1","24"," 15.9"," 25.8","  54.0","*","  32.0"," "," 0.00","G","999.9","000000"
"72572024127","1995-01-10","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  47.0","24","  32.4","24","1011.9","24","867.8","24"," 13.7","24"," 14.1","24"," 25.1"," 30.9","  55.0"," ","  41.9"," "," 0.00","G","999.9","010000"
"72572024127","1995-01-11","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  45.3","24","  35.7","24","1007.8","24","864.2","24"," 11.7","24"," 10.7","24"," 21.0"," 28.0","  52.0","*","  41.0"," "," 0.04","G","999.9","010000"
"72572024127","1995-01-12","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  36.7","24","  29.5","24","1013.7","24","868.2","24"," 12.2","24","  9.7","24"," 19.0"," 24.9","  52.0"," ","  28.9"," "," 0.01","G","999.9","000000"
"72572024127","1995-01-13","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  41.2","24","  34.5","24","1017.2","24","871.4","24"," 14.3","24","  7.7","24"," 12.0","999.9","  48.9","*","  28.9"," "," 0.03","G","999.9","010000"
