"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72572024127","1991-01-01","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   9.7","24","   4.2","24","1035.5","24","881.7","24","  4.7","24","  3.5","24","  8.0","999.9","  23.0"," ","  -7.1"," "," 0.00","G","  3.1","000000"
"72572024127","1991-01-02","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   9.9","24","   6.3","24","1034.1","24","880.7","24","  2.2","24","  3.8","24","  7.0","999.9","  25.0"," ","  -4.0"," "," 0.00","G","  3.1","100000"
"72572024127","1991-01-03","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  10.3","24","   7.5","24","1031.7","24","878.7","24","  1.3","24","  1.7","24","  7.0","999.9","  23.0"," ","  -4.0"," "," 0.00","G","  3.1","101000"
"72572024127","1991-01-04","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  17.7","24","  13.5","24","1021.6","24","871.0","24","  2.0","24","  2.4","24","  7.0","999.9","  24.1"," ","   1.0"," "," 0.00","G","  3.1","101000"
"72572024127","1991-01-05","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  20.6","24","  16.6","24","1022.1","24","872.4","24","  2.3","24","  3.6","24","  7.0","999.9","  28.0","*","  12.9"," "," 0.00","G","  3.1","101000"
"72572024127","1991-01-06","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  26.4","24","  22.5","24","1027.1","24","877.4","24","  1.5","24","  3.8","24","  8.9","999.9","  30.0","*","  12.9"," "," 0.00","G","  3.1","100000"
"72572024127","1991-01-07","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  25.1","24","  22.5","24","1025.7","24","876.4","24","  1.6","24","  3.6","24","  8.9","999.9","  30.9","*","  15.1"," "," 0.00","G","  3.1","100000"
"72572024127","1991-01-08","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  27.4","24","  25.8","24","1023.3","24","874.6","24","  1.0","24","  3.5","24","  8.0","999.9","  33.1"," ","  15.1"," "," 0.24","G","  5.9","101000"
"72572024127","1991-01-09","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  24.6","24","  23.2","24","1021.7","24","873.0","24","  0.7","24","  3.9","24","  7.0","999.9","  33.1"," ","  21.0"," "," 0.01","G","  5.9","101000"
"72572024127","1991-01-10","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  22.8","24","  20.5","24","1024.6","24","874.9","24","  1.8","24","  3.4","24","  8.9","999.9","  28.0"," ","  19.0"," "," 0.00","D","  5.9","101000"
"72572024127","1991-01-11","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  26.7","24","  22.6","24","1030.8","24","880.7","24","  1.7","24","  3.8","24","  8.0","999.9","  34.0","*","  19.9"," "," 0.01","G","  5.9","101000"
"72572024127","1991-01-12","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  22.6","24","  20.2","24","1030.9","24","880.4","24","  1.1","24","  3.9","24","  8.9","999.9","  36.0"," ","  12.9"," "," 0.00","G","  5.9","101000"
"72572024127","1991-01-13","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  31.1","24","  28.7","24","1026.7","24","878.0","24","  1.4","24","  4.1","24"," 12.0","999.9","  37.0"," ","  12.9"," "," 0.01","G","  5.9","111000"
"72572024127","1991-01-14","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  34.3","24","  29.8","24","1024.5","24","876.6","24","  9.6","24","  3.4","24","  8.0","999.9","  42.1","*","  26.1"," "," 0.13","G","  7.1","111000"
"72572024127","1991-01-15","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  34.7","24","  31.8","24","1019.8","24","872.9","24","  9.0","24","  7.3","24"," 11.1","999.9","  43.0"," ","  28.0"," "," 0.41","G","  6.7","111000"
"72572024127","1991-01-16","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  31.7","24","  27.0","24","1024.4","24","876.4","24"," 12.4","24","  4.6","24","  9.9","999.9","  39.0","*","  23.0"," "," 0.29","G","  7.1","101000"
"72572024127","1991-01-17","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  26.5","24","  22.2","24","1031.1","24","881.2","24"," 10.4","24","  4.8","24","  8.9","999.9","  41.0"," ","  18.0"," "," 0.01","G","  5.9","100000"
"72572024127","1991-01-18","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  32.8","24","  27.1","24","1028.7","24","880.0","24","  3.8","24","  3.8","24","  7.0","999.9","  39.0","*","  18.0"," "," 0.00","G","  5.9","000000"
"72572024127","1991-01-19","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  30.9","24","  25.2","24","1020.5","24","873.0","24","  8.7","24","  6.3","24"," 13.0","999.9","  42.1"," ","  21.0"," "," 0.00","G","  5.1","011000"
"72572024127","1991-01-20","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  20.2","24","  13.3","24","1028.6","24","878.4","24"," 28.0","24","  5.7","24"," 13.0","999.9","  39.9"," ","   8.1"," "," 0.00","G","  3.9","000000"
"72572024127","1991-01-21","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  17.4","24","   9.9","24","1030.6","24","879.1","24"," 27.1","24","  4.5","24","  8.9","999.9","  28.9"," ","   7.0"," "," 0.00","G","  3.9","000000"
"72572024127","1991-01-22","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  18.3","24","   8.9","24","1029.1","24","877.9","24"," 21.3","24","  5.4","24"," 10.1","999.9","  33.1","*","   7.0"," "," 0.00","G","  3.9","000000"
"72572024127","1991-01-23","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  21.7","24","  11.4","24","1024.8","24","874.8","24"," 17.4","24","  6.1","24"," 10.1","999.9","  34.0"," ","  10.9"," "," 0.00","G","  3.9","000000"
"72572024127","1991-01-24","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  25.2","24","  14.7","24","1021.6","24","872.6","24"," 25.5","24","  8.4","24"," 13.0","999.9","  41.0","*","  14.0"," "," 0.00","G","  3.1","000000"
"72572024127","1991-01-25","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  22.7","24","  14.8","24","1024.4","24","875.0","24"," 26.7","24","  6.1","24","  8.9","999.9","  42.1"," ","  10.9"," "," 0.00","G","  2.8","000000"
"72572024127","1991-01-26","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  20.6","24","  13.6","24","1024.8","24","874.8","24"," 14.1","24","  5.1","24","  8.9","999.9","  37.0"," ","  10.9"," "," 0.00","G","  3.1","000000"
"72572024127","1991-01-27","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  26.5","24","  15.8","24","1018.9","24","870.3","24"," 19.9","24","  4.5","24","  8.9","999.9","  43.0","*","  12.0"," "," 0.00","G","  3.1","000000"
"72572024127","1991-01-28","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  29.3","24","  14.4","24","1010.7","24","864.3","24"," 29.8","24"," 10.1","24"," 14.0"," 18.1","  46.9"," ","  15.1"," "," 0.00","G","  2.0","000000"
"72572024127","1991-01-29","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  19.2","24","   6.5","24","1020.1","24","871.1","24"," 37.2","24","  9.2","24"," 25.1"," 32.1","  39.9"," ","   6.1"," "," 0.01","G","  2.0","001000"
"72572024127","1991-01-30","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  16.9","24","   1.2","24","1030.9","24","879.1","24"," 35.0","24","  7.4","24"," 11.1","999.9","  34.0","*","   6.1"," "," 0.00","D","  2.0","000000"
"72572024127","1991-01-31","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  20.9","24","  10.6","24","1032.7","24","881.3","24"," 24.0","24","  3.6","24","  8.0","999.9","  36.0"," ","   8.1"," "," 0.00","G","  2.0","000000"
"72572024127","1991-02-01","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  21.4","24","  15.1","24","1031.5","24","880.6","24","  9.4","24","  4.0","24","  8.0","999.9","  35.1"," ","  12.0"," "," 0.00","G","  2.0","100000"
"72572024127","1991-02-02","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  21.6","24","  16.2","24","1028.2","24","877.9","24","  2.4","24","  4.2","24"," 11.1","999.9","  37.9","*","   9.0"," "," 0.00","G","  2.0","100000"
"72572024127","1991-02-03","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  29.7","24","  22.5","24","1027.9","24","878.6","24","  2.7","24","  5.3","24","  8.9","999.9","  43.0","*","   9.0"," "," 0.00","G","  2.0","000000"
