"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72572024127","2001-01-01","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  22.5","24","  20.1","24","1029.9","18","999.9"," 0","  0.6","24","  1.2","24","  4.1","999.9","  26.1"," ","  17.1"," "," 0.01","G","  2.0","101000"
"72572024127","2001-01-02","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  25.3","24","  22.5","24","1038.9","16","999.9"," 0","  1.3","24","  1.4","24","  6.0","999.9","  28.4","*","  23.0","*"," 0.00","G","  2.0","101000"
"72572024127","2001-01-03","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  25.2","24","  21.7","24","1042.3","24","999.9"," 0","  2.2","24","  2.0","24","  8.0","999.9","  27.0","*","  21.2","*"," 0.02","G","  2.0","100000"
"72572024127","2001-01-04","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  22.3","24","  20.4","24","1037.3","19","999.9"," 0","  1.5","24","  2.5","24","  8.0","999.9","  25.0","*","  19.4","*"," 0.00","G","  2.0","101000"
"72572024127","2001-01-05","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  22.2","24","  20.3","24","1032.9","19","999.9"," 0","  1.3","24","  2.5","24","  8.0","999.9","  26.1"," ","  21.0"," "," 0.00","G","  2.0","101000"
"72572024127","2001-01-06","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  22.5","24","  20.4","24","1026.8","19","999.9"," 0","  1.3","24","  2.3","24","  7.0","999.9","  25.0"," ","  21.0"," "," 0.00","G","  2.0","101000"
"72572024127","2001-01-07","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  22.9","24","  20.1","24","1028.3","15","999.9"," 0","  2.1","24","  2.9","24","  8.0","999.9","  25.0","*","  19.4","*"," 0.01","G","  2.0","101000"
"72572024127","2001-01-08","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  20.3","24","  17.7","24","1024.6","19","999.9"," 0","  1.7","24","  2.3","24","  7.0","999.9","  25.0"," ","  12.0"," "," 0.00","G","  2.0","101000"
"72572024127","2001-01-09","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  22.2","24","  19.5","24","1017.8","21","999.9"," 0","  2.0","24","  3.1","24"," 13.0","999.9","  30.9"," ","  12.0"," "," 0.00","G","  2.0","100000"
"72572024127","2001-01-10","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  31.4","24","  28.2","24","1014.6","18","999.9"," 0","  2.1","24","  5.6","24"," 13.0","999.9","  34.0","*","  28.4","*"," 0.04","G","  2.0","111000"
