"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72572024127","1999-01-01","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  36.3","24","  29.8","24","1018.8","23","872.2","24","  6.6","24","  3.8","24","  8.0","999.9","  42.1","*","  33.1","*"," 0.32","G","999.9","111000"
"72572024127","1999-01-02","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  30.3","24","  23.7","24","1026.0","24","877.9","24","  9.6","24","  1.8","24","  7.0","999.9","  37.9","*","  23.0","*"," 0.03","G","999.9","000000"
"72572024127","1999-01-03","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  27.9","24","  20.1","24","1029.5","24","880.2","24","  9.6","24","  3.5","24","  7.0","999.9","  35.1","*","  19.9","*"," 0.00","G","999.9","000000"
"72572024127","1999-01-04","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  28.5","24","  18.0","24","1032.6","24","882.7","23","  8.9","24","  5.7","24","  8.0","999.9","  42.1","*","  19.9","*"," 0.00","G","999.9","000000"
"72572024127","1999-01-05","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  34.2","24","  21.9","24","1028.7","24","880.3","22","  8.9","24","  4.5","24","  8.0","999.9","  48.9","*","  27.0","*"," 0.00","G","999.9","100000"
"72572024127","1999-01-06","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  38.7","24","  23.2","24","1024.3","24","877.2","24","  9.7","24","  8.1","24"," 17.1","999.9","  53.1","*","  28.0","*"," 0.00","G","999.9","000000"
"72572024127","1999-01-07","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  39.0","24","  26.5","24","1015.7","24","870.2","24","  9.2","24","  5.9","24"," 12.0","999.9","  53.1"," ","  30.0"," "," 0.00","G","999.9","000000"
"72572024127","1999-01-08","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  34.8","24","  23.8","24","1022.2","24","875.3","24","  9.9","24","  6.9","24"," 13.0","999.9","  43.0","*","  28.9","*"," 0.00","G","999.9","000000"
"72572024127","1999-01-09","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  34.1","24","  21.7","24","1030.3","24","881.7","24","  9.9","24","  6.7","24","  8.9","999.9","  45.0","*","  28.0","*"," 0.00","G","999.9","000000"
"72572024127","1999-01-10","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  41.6","24","  21.5","24","1026.5","24","999.9"," 0","  9.9","24","  7.2","24"," 11.1","999.9","  51.1","*","  37.0","*"," 0.00","G","999.9","000000"
"72572024127","1999-01-11","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  39.6","24","  23.5","24","1020.2","24","874.1","24","  9.8","24","  6.8","24"," 11.1","999.9","  50.0","*","  32.0","*"," 0.00","G","999.9","000000"
"72572024127","1999-01-12","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  37.8","24","  28.0","24","1013.2","23","867.7","24","  9.5","24","  4.8","24","  8.9","999.9","  48.9"," ","  30.9"," "," 0.00","G","999.9","000000"
"72572024127","1999-01-13","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  37.3","24","  28.3","24","1023.4","24","876.6","24","  9.5","24","  4.5","24","  8.9","999.9","  44.1"," ","  30.9"," "," 0.00","G","999.9","010000"
"72572024127","1999-01-14","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  33.2","24","  24.3","24","1030.1","24","881.8","24","  9.6","24","  6.8","24"," 13.0","999.9","  46.0","*","  26.1","*"," 0.00","G","999.9","000000"
"72572024127","1999-01-15","40.7781","-111.9694","1287.8","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","  38.9","24","  30.1","24","1020.6","24","874.2","21","  9.4","24","  6.3","24"," 12.0","999.9","  50.0","*","  32.0","*"," 0.00","G","999.9","010000"
